Date,EICHERMOT,HCLTECH,ICICIBANK,KOTAKBANK,RELIANCE,SHREECEM,TATAMOTORS,BANDHANBNK,HDFCAMC,HAVELLS,JUBLFOOD,LTI,MUTHOOTFIN,TORNTPHARM,3MINDIA,AIAENG,AAVAS,ABCAPITAL,ASHOKLEY,GMRINFRA,HAL,INDHOTEL,KAJARIACER,LAURUSLABS,MPHASIS,NATIONALUM,NAM-INDIA,PETRONET,PFC,RELAXO,SUMICHEM,TRIDENT,UNOMINDA,UNIONBANK,ANURAS,ASTERDM,BALAMINES,CAMS,DCMSHRIRAM,DELTACORP,ELGIEQUIP,GARFIBRES,GESHIP,GAEL,GPPL,HEG,HATHWAY,IIFL,JSL,KNRCON,MGL,NESCO,RBLBANK,RAILTEL,SIS,SHILPAMED,SOBHA,STAR,SPARC,THYROCARE,UFLEX,AMRUTANJAN,ARVINDFASN,AUTOAXLES,CENTRUM,CRAFTSMAN,DEEPAKFERT,DHANUKA,DOLATALGO,FINOPB,GTPL,GRSE,GEOJITFSL,GREENPANEL,JINDALPOLY,KCP,KSL,KOLTEPATIL,NEWGEN,NUCLEUS,ORISSAMINE,PILANIINVS,PUNJABCHEM,RATEGAIN,RAYMOND,RELINFRA,SANSERA,SHALBY,SHOPERSTOP,USHAMART
16-11-2018,2221.570801,468.808136,362.5198364,1166.688354,1099.649536,15713.87891,179.8999939,471.9721069,1320.140503,657.2216797,235.5462036,1560.68335,426.6476746,793.0730591,20524.25,1632.498047,675.0999756,113.5,94.86495209,16.04999924,707.7788696,133.8004608,438.7818604,75.85262299,845.3140259,50.26115799,151.49823,183.6453094,76.58140564,394.4771118,,6.063447952,176.4017029,78.25263214,,157.9499969,473.1080322,,380.8283081,231.6132813,113.9048233,1091.736084,248.4124603,120.2580948,77.61789703,3797.861816,30.54999924,251.5749512,47.90000153,94.06539154,746.2442627,435.8056335,552.0248413,,392.9605408,385.1517639,435.5127869,442.9155273,270.2999878,500.6892395,302.1867065,245.6795044,,1337.357544,41.86660004,,160.0266418,410.4507446,,,85.45359802,76.32588959,33.77595901,,236.6740875,89.05708313,215.8854828,238.2900391,299.3197937,322.6716919,861.7000122,1490.782959,613.9335327,,769.0064697,329.9500122,,156.3408203,495.4418945,41.23545074
19-11-2018,2236.129639,477.0175476,357.4403381,1173.327637,1121.693237,15670.39258,184.6000061,473.9543457,1323.110107,667.2623291,238.8091583,1563.39978,426.8328247,798.9526978,20433.75,1632.303833,685.2000122,116.1500015,97.78595734,16.45000076,706.4054565,132.3214417,431.4293823,76.19469452,841.0603638,51.62984848,151.49823,183.5177765,77.33701324,388.749939,,6.010607243,168.9716797,77.44737244,,155.8000031,479.5333862,,375.8945313,231.7584381,111.0661469,1062.994629,249.3426971,120.6497498,77.14438629,3824.629639,31,257.0029907,46.54999924,94.41368866,750.1323853,432.7683716,549.2610474,,390.0296326,382.9252014,436.9738159,439.3408813,276.4500122,498.0031738,298.9981689,248.0276642,,1326.026245,41.96640015,,159.1648254,420.5686951,,,82.46411133,78.58455658,33.12642288,,234.8620911,89.29750824,214.0448914,237.0258942,297.1563721,325.5103149,864.9000244,1482.657837,622.5021362,,776.6026611,352.9500122,,156.7830048,499.1861572,41.28465652
20-11-2018,2209.068359,462.7313232,353.0018921,1168.036133,1109.40332,15683.50781,183.75,458.0468445,1324.712769,660.6335449,240.1143494,1511.548462,419.3810425,786.1181641,20290.19922,1593.179565,690.25,112.8000031,96.75237274,16.25,697.8210449,132.863739,432.590271,75.33952332,824.4891357,50.4512558,149.662735,182.9651184,77.60147858,387.8078308,,5.843278408,157.9742126,75.74210358,,150.8999939,464.9918213,,359.4642639,233.2583313,109.7064362,1076.456299,253.7723389,115.3870697,75.72381592,3913.480225,30.70000076,249.6622314,43.45000076,95.06053925,762.9894409,427.5265198,548.7675171,,384.6111755,376.4927979,448.8501587,437.6251526,273.1000061,497.9577332,290.7852173,245.2881012,,1320.979736,40.1699791,,150.9548492,410.8704224,,,81.31429291,77.47652435,34.00520706,,228.0322723,87.9991684,214.0448914,231.9207306,308.2138062,320.5870667,854.6500244,1490.885376,609.6000366,,783.5534668,356.3999939,,154.2772369,498.5870667,40.69416809
21-11-2018,2174.992676,451.81604,351.8676758,1174.775024,1085.506348,15742.37695,184.1499939,462.7051086,1332.820313,652.9324341,240.0648956,1451.214233,419.1496277,780.4535522,20684.25,1546.919434,690.6500244,115.0999985,99.1341095,16.45000076,689.6658936,133.0116425,434.5251465,75.70059204,802.3349609,50.86945724,149.752243,182.3274841,78.84822845,385.3285217,,5.896119118,160.6559296,77.82631683,,149.75,463.2526245,,342.7081909,239.8385162,109.9688416,1066.728394,251.1145325,115.0933456,75.72381592,3908.216797,30.75,251.4457245,41,94.51320648,758.8363037,430.5148315,546.8920288,,370.4493408,383.2715149,444.7970886,437.196167,273.4500122,498.1853943,282.4273682,242.7442474,,1357.972412,40.02027893,,148.732254,413.5280762,,,79.84253693,79.90565491,34.31087494,,222.828598,88.28769684,211.1269226,232.8444977,313.9829102,320.0992126,867.75,1517.786865,619.3504639,,798.8452148,363.5,,152.5084534,499.6853943,40.30051422
22-11-2018,2165.351318,449.0184326,347.2319641,1168.684937,1075.703735,15518.78516,182.5500031,450.0187378,1340.974731,644.6952515,239.5606232,1469.943726,420.121582,785.2097778,20825.80078,1524.493286,732.0499878,113,98.2353363,16.10000038,684.0430908,136.955658,435.1539612,73.88574982,821.2546387,49.95700073,147.2451935,179.8618622,75.07016754,378.9816284,,5.834472179,164.1249237,76.07369232,,145.6499939,453.3489075,,331.9564209,232.2422485,109.2055054,1075.178833,252.5762939,116.0724487,75.76328278,3913.704834,30.64999962,243.6655884,40.15000153,94.58784485,758.4828491,430.0249329,551.3339233,,363.5039063,376.4927979,437.1151733,428.4265137,272.8500061,495.8634949,276.5817566,240.9831085,,1400.011963,39.57117462,,162.9296417,416.3722839,,,81.13032532,81.01370239,34.46370697,,227.7535095,86.79699707,207.4906921,231.0941772,311.1464233,325.99823,857.7000122,1495.289307,613.293396,,809.1224976,357.1000061,,155.5055542,481.6130371,39.95606613
26-11-2018,2141.931885,458.8559875,351.4731445,1168.635254,1082.43396,15772.99219,181.75,449.5231628,1388.582031,643.8667603,243.0312195,1498.537964,424.9351501,787.7433472,20790.59961,1506.630127,732.5999756,108.6999969,97.8758316,16.14999962,675.6732788,135.7724457,448.553009,72.17544556,811.3737793,50.03304291,144.2008972,187.0886688,76.80809784,375.2626953,,5.689160347,160.5821075,75.8368454,,145.3000031,445.7641602,,320.180603,231.8551788,110.2789383,1081.61499,247.0836182,116.9046783,75.96057892,3921.173096,30.5,246.6380768,39.5,94.06539154,742.5770264,428.2613525,551.1365356,,369.2424927,374.1177368,419.724823,432.2394409,275.9500122,478.1085815,279.9151917,240.298233,,1341.832642,38.22385788,,155.3093109,408.5856934,,,80.48644257,83.22973633,34.31087494,,222.5033875,86.50846863,207.2662354,229.8300476,304.5120239,322.7160645,846.0499878,1454.629639,626.9833374,,802.4696045,352.2000122,,155.1616211,478.467865,39.41478729
27-11-2018,2138.271973,469.2437744,349.7963867,1171.630249,1100.429688,15799.02441,180.0500031,460.821991,1390.467529,642.6481323,245.8887939,1513.597656,427.8048096,788.9382935,20719.34961,1500.9021,725.5499878,107.5500031,99.1341095,16.39999962,695.2457275,135.8217621,447.0535278,73.13510895,801.9805298,49.27266693,149.34935,184.9631195,76.9214325,377.0973816,,5.697967052,157.9004211,77.40000153,,141.6999969,449.5323486,,333.0269165,231.1778107,108.8238297,1087.412476,254.6138763,117.002594,76.39464569,3913.030518,30.54999924,247.3359375,39.15000153,94.78686523,731.9290771,428.3593445,567.3739624,,388.3548584,372.3364868,420.054718,426.1387329,266.9500122,483.0708618,275.760437,239.7601013,,1343.498901,39.32167053,,153.5856934,407.1869507,,,79.38262177,83.27235413,34.1962471,,219.4369354,86.89316559,204.3033447,227.010025,292.8295898,323.248291,839.2999878,1477.84436,624.8167114,,810.6118774,355.9500122,,156.0460205,479.1168823,38.18461609
28-11-2018,2075.74292,478.3934631,354.086853,1158.352051,1124.278076,15776.05078,174.4499969,462.4077759,1378.778076,651.7626953,246.1656647,1555.536377,418.7330933,809.7797852,20775.65039,1547.938721,774.7000122,104.25,97.38150024,16,681.8112793,135.7724457,442.5065308,71.30128479,846.7318726,49.19662094,153.7366943,183.5177765,69.78087616,378.1139221,,5.601093292,158.2694702,75.22105408,,141.6499939,441.5610962,,332.7477112,225.9039764,112.0441818,1084.808472,252.4434814,114.4814148,76.67085266,3755.393555,30.54999924,245.0355072,37.95000076,95.30931854,724.5947266,429.5350647,536.2809448,,400.0291138,367.8832703,435.8426819,423.040802,257,483.1619568,274.0212402,248.7614899,,1335.929199,38.7727623,,146.7364655,400.8457642,,,78.18682098,85.78672791,33.54671097,,219.2046204,86.5565567,200.577301,224.676239,296.9640808,339.2155762,814.0499878,1494.708984,626.7371826,,810.7112427,362.0499878,,153.9824371,493.9441833,37.29888916
29-11-2018,2112.5625,464.7951965,357.243103,1210.965698,1139.737793,16176.14453,177.25,482.6762085,1398.009399,672.1850586,242.9718933,1515.837769,412.4847107,819.6029053,20845.19922,1570.51062,762.4000244,104.9000015,98.9992981,16,681.0385742,139.0755768,427.1726074,71.32027435,843.8961182,50.75540543,152.9308472,181.7323303,69.4786377,375.188324,,5.645126343,159.278183,75.6000061,,144,442.4306641,,333.632019,229.677948,112.6643982,1093.99585,252.0004578,113.1106644,76.47355652,3759.757324,30.60000038,247.6461029,37.95000076,94.33906555,722.6506958,434.9728699,538.3044434,,396.4332581,371.7922058,422.3640137,432.620697,252.1000061,494.0425415,271.5090637,249.9845276,,1332.310669,37.97435379,,147.5529175,396.183136,,,77.45094299,85.53102112,32.782547,,220.7843018,85.59481049,199.9937286,222.585556,283.5509338,331.7198181,806.4000244,1467.022095,632.055603,,820.3927002,348.25,,153.2454529,496.989502,37.59413147
30-11-2018,2102.144043,465.506012,350.2895508,1231.931519,1138.811157,16257.64551,171.9499969,479.355957,1433.314331,667.4572754,248.7859192,1496.202881,418.9644775,847.9013672,21634,1650.26416,769.3499756,105.0500031,100.9765778,16.10000038,678.4204102,142.2307587,425.3345032,72.97358704,888.9577026,51.28767395,154.4530029,182.1149139,65.32276154,372.6594849,,5.680353642,159.0813446,74.41579437,,153,445.4742432,,332.2822266,231.4681091,118.1270599,1151.135132,251.7347107,115.0443954,74.97408295,3761.781738,30.54999924,243.8206635,37.09999847,96.95130157,735.4636841,430.6618347,541.3151245,,377.1977539,375.9484863,424.249115,462.933197,260,496.8195496,263.8759155,248.4679565,,1338.404907,38.37356186,,145.2849731,395.3438721,,,77.77289581,85.74411011,33.08821106,,216.0917206,86.70082092,200.667099,225.4055634,310.6176147,335.312439,789.8499756,1449.611328,636.241394,,803.8100586,331.2999878,,154.4246216,497.688446,37.69254303
03-12-2018,2116.694092,466.9736023,350.6347961,1224.094238,1127.984497,16559.33398,175.4499969,487.086731,1470.269043,674.6708374,263.0045166,1499.58667,414.9840393,838.0064697,21902.15039,1674.146606,779.1500244,101.9000015,96.30299377,16.39999962,673.956543,139.9629517,424.1252136,74.16131592,884.7927246,51.47776413,163.0038605,181.0946808,73.40782166,373.7255859,,5.702370644,162.2550964,76.5,,150.8000031,438.4208679,,333.7251282,229.1940765,114.21492,1133.202393,253.6394196,114.9219971,75.40814209,3719.178223,30.54999924,243.7172699,37.15000153,98.39424133,751.1925659,435.7566833,549.0142822,,374.1191101,372.6333618,434.9943848,453.2103271,248.5,507.2904358,268.7069702,246.8535614,,1299.317505,38.22385788,,144.6953125,404.1095886,,,76.48511505,82.20694733,33.16463089,,217.0209351,86.1237793,202.7770233,227.0586548,317.4924927,332.4294739,791.5,1444.934326,636.3892212,,797.8026123,331.8999939,,151.918869,498.8865967,39.46399307
04-12-2018,2101.793701,475.2518311,353.0512695,1223.295654,1123.936401,16447.5625,175.75,482.8248596,1488.086548,681.6895142,264.1515198,1501.68335,412.2069702,832.0551758,22460.40039,1690.893311,771.2000122,102.5,96.43780518,16.10000038,670.7374878,141.6391602,425.2377319,73.00209808,887.8943481,51.78192139,163.1381836,180.9246368,73.63450623,376.8990173,,6.041430473,163.6574554,74.88948059,,150.5500031,442.5272522,,336.3781738,228.5650787,109.5633087,1167.348267,259.3536072,115.1423035,74.73731232,3684.537842,30.54999924,245.9143372,37.40000153,98.49375153,755.9642944,437.1773682,549.0142822,,375.2027893,372.2870483,440.6968994,438.721283,238.8000031,505.7425537,281.4611511,243.5269623,,1300.221802,38.82266617,,144.151001,407.6065674,,,76.62308502,82.37740326,33.66133499,,218.0430908,86.26804352,200.3528595,225.4055634,309.6560669,336.731781,787.2000122,1477.46875,625.5061035,,806.9379883,329,,150.6414032,498.3374634,39.1195488
05-12-2018,2047.190796,482.0395203,346.5908813,1209.518188,1126.716309,16187.68457,169.1999969,473.7561035,1475.265503,677.010498,261.8179626,1473.565674,414.1046448,823.2836304,22167.05078,1641.818115,776.0499878,99.84999847,93.11235809,15.55000019,664.7713013,144.6464691,424.7056274,71.88088226,873.7156372,49.42474365,162.73526,178.5015411,69.74310303,375.5354309,,5.869699001,163.1408081,72.1421051,,147.6999969,437.1648254,,322.0424805,228.3231812,110.0165558,1181.055786,258.3790588,116.6599045,73.3167572,3626.233887,30.54999924,240.8999023,35.90000153,97.27471161,765.6846313,433.6501465,551.8274536,,378.2814636,372.0395813,428.0665283,447.776947,222.8999939,500.4616394,273.5864563,245.8262482,,1289.747803,38.17395782,,141.2480164,400.3328857,,,76.20915222,80.03351593,33.699543,,213.8615723,84.44072723,196.9859619,225.1624451,317.7808838,336.1551819,773.6500244,1485.320679,630.1350098,,793.5825195,307.3500061,,150.3466034,495.7913208,38.13540649
06-12-2018,1994.909302,464.3594971,342.8921814,1178.319214,1095.991821,15847.0957,162.6499939,465.9757996,1461.030396,657.2704468,257.4475708,1439.585815,389.388855,809.3972778,21598.59961,1630.119507,775.0999756,97.59999847,91.76420593,15.44999981,661.4234619,144.7450714,425.1409912,71.37728119,889.9768066,47.9800148,158.9298859,179.054184,68.04297638,368.9653625,,5.706773758,156.4488678,69.67895508,,147.9499969,428.2755737,,326.6038208,228.5650787,108.8476868,1159.585449,267.3268738,115.1667786,74.02703857,3603.649902,30.54999924,235.937149,34.84999847,97.57325745,771.6933594,432.7683716,542.8944092,,377.074646,372.0890503,419.065033,428.8077698,211.1499939,500.0063477,269.0451965,241.6190491,,1280.55896,36.97634125,,135.5327759,408.4924622,,,83.29196167,78.41408539,34.00520706,,212.7929535,82.85385895,194.5168915,220.105896,309.415741,336.1551819,740,1483.51123,624.5704956,,767.5666504,299.5,,146.8581848,494.4434204,37.10206223
07-12-2018,2009.091187,441.1759033,347.3799438,1277.556763,1105.891968,16110.2793,162.3999939,467.8093872,1460.417603,659.6587524,245.8887939,1425.240845,436.2747803,806.003418,21816.59961,1627.741089,778.5499878,97.19999695,92.48322296,15.19999981,653.8692627,142.0335693,417.1596375,72.07090759,871.4116211,48.13209152,159.5566559,179.054184,67.89185333,369.3620605,,5.768420696,158.5155029,69.15789795,,151.8000031,427.6958618,,334.144043,230.9358826,109.8734283,1182.922729,270.2504272,112.8169327,75.84220123,3576.837402,30.54999924,232.1633911,33.95000076,94.96102142,760.8244019,427.7714539,541.1669922,,381.7541809,370.6541443,424.0606079,426.3770447,200.8500061,499.3234863,264.8421326,240.8852692,,1256.325806,36.97634125,,130.1350403,400.9389954,,,76.43911743,81.39723206,33.35566711,,208.8437347,85.3062973,195.1902771,218.5500183,309.5599976,336.6873779,745.0999756,1496.1427,628.2145996,,784.645752,307.9500122,,145.8263702,496.8896484,36.90523529
